longitude,latitude,altitude,lidar(m),height_wgs84(m),cs_photo,co_photo
17.02121468,49.29935308,276.4363,0.1,318.4824,2.372938282,1.186469141
17.0212163,49.29935315,276.6035,0.1,318.6496,0,0
17.02121752,49.29935345,276.7541,0.091,318.8001,1.18799576,1.18799576
17.02121847,49.29935356,276.8982,0.097,318.9443,4.194048923,0
17.02121978,49.29935336,277.0373,0.102,319.0833,1.187041163,1.187041163
17.02122137,49.29935298,277.1962,0.106,319.2423,4.558400403,0
17.02122307,49.29935285,277.3445,0.098,319.3905,2.370843729,0
17.02122475,49.29935293,277.4967,0.094,319.543,2.333091693,0
17.02122602,49.29935304,277.5916,0.106,319.6377,4.14835969,1.387389695
17.02122742,49.29935305,277.637,0.071,319.6831,1.185754888,0
17.02122843,49.29935305,277.636,0.089,319.6821,1.185564566,1.185564566
17.02122934,49.29935289,277.5996,0.1,319.6459,0,0
17.02122969,49.29935273,277.603,0.103,319.649,1.18723196,0
17.02122955,49.29935234,277.6292,0.079,319.6752,1.186659754,0
17.02122952,49.29935192,277.5729,0.061,319.619,1.184613871,0
17.02122922,49.29935181,277.5378,0.06,319.5838,4.744923844,2.372461922
17.02122847,49.29935176,277.5693,0.062,319.6154,2.373700855,0
17.02122784,49.29935169,277.6054,0.059,319.6516,1.186230961,1.186230961
17.02122781,49.29935147,277.6389,0.061,319.6849,1.389527577,1.186135716
17.02122682,49.29935116,277.5937,0.06,319.6398,2.059622006,0
17.02122539,49.29935039,277.5365,0.06,319.5827,1.76513425,0
17.02122409,49.29934964,277.5364,0.06,319.5825,4.329774452,0
17.0212232,49.29934927,277.5491,0.064,319.5953,1.186707416,0
17.02122257,49.29934875,277.5063,0.074,319.5524,2.370223366,1.186898106
17.02122211,49.29934817,277.4623,0.108,319.5083,1.343644802,0
17.02122182,49.29934754,277.399,0.1,319.4451,2.37599152,0
17.02122177,49.29934701,277.2886,0.095,319.3347,3.554839321,1.320213079
17.02122195,49.29934714,277.2428,0.089,319.2888,4.570133265,2.376469298
17.02122211,49.2993472,277.2716,0.1,319.3178,3.553271743,0
17.02122245,49.29934731,277.2961,0.1,319.3423,3.259953688,1.187136554
17.0212231,49.29934761,277.3353,0.099,319.3814,0.668431325,0
17.02122396,49.2993478,277.3436,0.097,319.3898,0,0
17.02122474,49.29934822,277.3435,0.099,319.3898,3.442833726,1.188234649
17.02122568,49.2993484,277.3258,0.105,319.372,3.559407423,0.27017887
17.02122661,49.29934835,277.3243,0.096,319.3705,2.370178055,0
17.02122759,49.29934814,277.3122,0.097,319.3582,3.958372186,0
17.02122849,49.29934787,277.2855,0.099,319.3317,2.371700144,0
17.02122932,49.29934749,277.2549,0.098,319.3009,1.73559741,0
17.02123032,49.2993477,277.3523,0.097,319.3983,4.741687457,1.409045403
17.02123141,49.29934825,277.5231,0.1,319.5691,4.578511843,0
17.02123223,49.299349,277.6809,0.1,319.727,1.203083507,0
17.02123312,49.2993497,277.8217,0.098,319.8683,4.460906278,1.184993966
17.0212339,49.29935023,277.8977,0.098,319.9439,0.649426029,0
17.02123463,49.29935069,277.9392,0.1,319.9852,3.374705397,0
17.02123569,49.29935128,278.0365,0.106,320.0827,2.338013472,0
17.0212368,49.29935181,278.1969,0.086,320.2432,5.255099581,0
17.02123776,49.29935261,278.3913,0.098,320.4376,2.6955636,1.186135716
17.02123873,49.29935395,278.5896,0.099,320.6357,2.14659919,0
17.02124001,49.29935548,278.8728,0.099,320.9188,6.766790785,0
17.02124089,49.29935678,279.1321,0.1,321.1781,0.688576356,0
17.02124146,49.29935793,279.3683,0.1,321.4144,4.624187421,0
17.02124145,49.2993591,279.5518,0.1,321.5981,10.43568212,0
17.02124111,49.29936022,279.7208,0.099,321.7669,3.560694317,1.186898106
17.02124053,49.29936117,279.8872,0.1,321.9334,4.567561543,0
17.02123981,49.29936214,280.0579,0.104,322.1039,7.948835085,0
17.02123923,49.29936298,280.2441,0.106,322.2902,1.184803888,0
17.02123862,49.2993638,280.4517,0.098,322.4979,3.392470997,0
17.0212378,49.29936459,280.6354,0.097,322.6816,0.669129062,2.372366673
17.02123683,49.29936504,280.82,0.1,322.8661,7.306073478,0
17.0212359,49.2993652,281.0016,0.098,323.0478,3.564417245,0
17.02123496,49.29936526,281.1756,0.1,323.2217,0,1.186373857
17.02123409,49.29936553,281.3733,0.093,323.4195,1.186088099,1.186088099
17.02123334,49.29936616,281.5583,0.09,323.6047,1.186802753,1.186802753
17.02123256,49.29936682,281.7253,0.088,323.7717,4.743209913,0
17.02123191,49.29936735,281.885,0.099,323.9312,2.360501169,1.187852472
17.02123129,49.2993676,281.9904,0.092,324.0366,2.375227474,0
17.02123071,49.2993676,282.0734,0.109,324.1196,5.10748277,0.668538575
17.02123011,49.29936759,282.1332,0.095,324.1793,4.752556327,2.376278163
17.0212299,49.29936695,282.1254,0.1,324.1716,3.554696757,0
17.02123016,49.29936609,282.0782,0.1,324.1243,2.372080972,1.186040486
17.02123127,49.29936449,281.9529,0.096,323.999,1.18799576,1.215176728
17.02123242,49.29936258,281.7445,0.095,323.7906,1.990389922,0
17.02123323,49.29936109,281.5757,0.102,323.6219,1.185612141,0
17.02123377,49.29935978,281.424,0.091,323.4701,4.322561325,0
17.02123409,49.29935876,281.3171,0.098,323.3632,4.221583482,0
17.02123413,49.29935793,281.1955,0.125,323.2417,1.42739937,0
17.02123387,49.29935732,281.0556,0.103,323.1016,2.369702803,0
17.02123337,49.29935699,280.9268,0.075,322.973,3.6960672,0
17.02123299,49.29935671,280.7869,0.057,322.8332,1.18890405,0
17.02123286,49.29935634,280.6507,0.088,322.6968,3.558978664,0
17.02123275,49.29935596,280.5441,0.101,322.5901,1.185850072,0
17.02123247,49.29935553,280.4436,0.099,322.4896,4.73886075,0
17.02123197,49.29935524,280.3789,0.099,322.4251,3.665676869,0
17.02123147,49.29935517,280.4026,0.104,322.4486,2.372366673,1.806648466
17.02123089,49.2993553,280.4518,0.102,322.4982,5.402353103,0
17.02123032,49.29935547,280.4934,0.093,322.5394,1.158205475,0
17.02122981,49.29935567,280.5682,0.091,322.6143,1.186421497,0
17.02122931,49.29935587,280.6608,0.094,322.7069,3.561695879,1.18723196
17.02122886,49.29935621,280.7519,0.099,322.7979,2.372271432,1.186135716
17.02122848,49.29935659,280.8274,0.098,322.8735,0,1.187279668
17.02122803,49.29935674,280.8625,0.096,322.9085,0,1.186850428
17.02122773,49.29935694,280.9448,0.091,322.991,2.54950459,1.078683253
17.02122754,49.29935725,281.0538,0.099,323.0999,3.571419877,1.511960719
17.02122766,49.29935763,281.1561,0.097,323.2021,4.746257758,0.424932051
17.02122747,49.29935776,281.1197,0.1,323.1657,0,1.186802753
17.02122711,49.29935783,281.0012,0.098,323.0473,1.781355831,1.419639107
17.02122699,49.29935769,280.7786,0.101,322.8247,5.75189082,0.669532265
17.02122707,49.29935773,280.6066,0.099,322.6527,1.685179327,0
17.02122693,49.29935816,280.5112,0.101,322.5573,1.185564566,0
17.02122675,49.29935864,280.4456,0.1,322.4916,1.185802478,0.970614547
17.02122628,49.29935928,280.3557,0.099,322.4018,1.187804718,0
17.02122603,49.29935987,280.2453,0.1,322.2913,0.66832411,0
17.02122574,49.29936031,280.1555,0.1,322.2018,2.81941731,1.628049931
17.02122551,49.2993608,280.0912,0.092,322.1372,2.372842994,1.186421497
17.02122545,49.29936137,280.0818,0.09,322.128,2.372080972,0
17.02122536,49.2993619,280.1272,0.097,322.1733,2.487130272,0
17.02122559,49.29936238,280.1553,0.101,322.2014,2.371414604,1.185707302
17.02122563,49.29936275,280.1557,0.11,322.2018,2.187960581,0
17.02122527,49.29936309,280.1866,65.616,322.2328,2.376469298,0.747531269
17.02122486,49.29936337,280.2426,0.107,322.289,3.557407434,0
17.02122457,49.29936354,280.3165,0.107,322.3627,4.911565943,1.186993473
17.02122403,49.2993637,280.3477,0.099,322.3938,0,0
17.02122324,49.2993637,280.3062,0.1,322.3523,4.714831734,0
17.0212224,49.29936363,280.2233,0.102,322.2695,4.560961816,1.185850072
17.02122161,49.29936343,280.1267,0.099,322.1727,1.412873955,0
17.02122095,49.29936306,280.044,0.092,322.0902,0,1.187375097
17.02122049,49.29936267,279.9692,0.099,322.0153,5.851820249,1.101657415
17.02122038,49.29936231,279.9261,0.1,321.9721,3.561266569,1.187088856
17.02122075,49.29936197,279.9116,0.101,321.9578,5.98873806,0
17.02122115,49.29936184,279.9745,0.102,322.0207,5.752352986,0
17.02122167,49.29936159,280.0146,0.098,322.0607,2.801262812,0
17.02122231,49.29936115,280.0037,0.097,322.05,3.439894343,0
17.02122282,49.29936088,279.9573,0.101,322.0034,1.509645303,0.669263409
17.02122319,49.29936077,279.9466,0.093,321.9928,1.187136554,0
17.02122354,49.29936073,279.9543,0.096,322.0005,3.556693698,0
17.02122389,49.2993608,279.9697,0.1,322.016,3.508719814,0.670286212
17.02122395,49.29936098,279.9534,0.102,321.9994,2.450725279,0
17.02122405,49.29936117,279.9175,0.1,321.9639,2.676923276,0.668860529
17.02122424,49.29936134,279.8586,0.098,321.9048,3.455571313,1.340195132
17.02122461,49.29936131,279.7985,0.1,321.8446,4.058006989,1.186373857
17.02122511,49.29936105,279.7207,0.099,321.7668,3.556979158,0
17.0212257,49.29936075,279.6181,0.098,321.6642,5.57855111,0
17.0212264,49.2993604,279.5098,0.101,321.5561,4.742638877,0
17.02122713,49.29935998,279.4085,0.108,321.4548,2.374845635,1.187422818
17.02122784,49.2993597,279.3287,0.1,321.3747,4.556273001,0
17.02122876,49.2993595,279.2538,0.098,321.2998,5.931869287,1.186373857
17.02122994,49.29935929,279.2169,0.102,321.2629,2.371604956,0
17.02123123,49.29935907,279.2341,0.1,321.2802,8.307952993,0
17.02123236,49.29935875,279.251,0.1,321.2971,1.185992877,0
17.02123363,49.2993584,279.2959,0.099,321.342,5.919509245,0
17.0212345,49.29935819,279.3452,0.094,321.3912,2.37799948,0
17.02123528,49.29935792,279.3691,0.099,321.4152,3.750551921,0
17.02123594,49.29935763,279.3652,0.101,321.4114,2.579080116,0
17.02123649,49.29935753,279.3826,0.095,321.4286,0,2.371319439
17.02123684,49.29935714,279.3618,0.096,321.408,2.372461922,0
17.02123685,49.29935647,279.2764,0.095,321.3226,3.562268453,0
17.02123683,49.29935572,279.1618,0.1,321.2078,5.809256853,0
17.02123672,49.29935497,279.0278,0.101,321.0738,2.374463919,0
17.02123667,49.29935434,278.9372,0.1,320.9835,3.562984429,0
17.02123654,49.29935419,278.9042,0.1,320.9504,6.394586161,0.669909026
17.02123636,49.29935415,278.9298,0.096,320.9758,5.569358877,1.208487639
17.02123637,49.29935412,278.9716,0.105,321.0177,1.186755083,1.186755083
17.02123662,49.29935373,278.996,0.096,321.0421,2.399841689,0
17.02123655,49.29935351,279.0041,0.1,321.0503,1.760302568,3.759302004
17.02123629,49.2993535,279.0331,0.121,321.0793,5.489744772,0
17.02123592,49.29935349,279.047,0.105,321.093,2.370082989,0
17.02123545,49.29935351,279.0646,0.1,321.1109,1.188664892,1.188664892
17.0212348,49.29935348,279.0612,0.093,321.1072,1.408140443,1.185802478
17.02123397,49.29935318,279.0048,0.095,321.0511,2.37103399,0
17.02123309,49.29935274,278.9182,0.098,320.9643,2.374845635,0
17.02123239,49.29935218,278.8468,0.097,320.8932,1.186802753,1.186802753
17.02123166,49.29935156,278.7969,0.098,320.8431,3.596515717,0
17.02123097,49.29935091,278.7689,0.091,320.815,2.383203269,1.186278589
17.02123059,49.29935031,278.7538,0.097,320.7998,3.401386728,1.351401616
17.02123077,49.29934983,278.7475,0.1,320.7936,2.28906697,0
17.02123097,49.2993494,278.751,0.1,320.797,1.187279668,0
17.02123107,49.29934895,278.7623,0.096,320.8084,2.374273107,0
17.02123137,49.29934839,278.7808,0.095,320.8268,1.940182669,0
17.02123154,49.299348,278.8111,0.097,320.8572,1.293260927,2.373700855
17.0212317,49.29934771,278.8293,0.1,320.8753,1.184613871,0
17.02123202,49.29934739,278.8403,0.103,320.8864,2.257400416,0
17.02123239,49.29934693,278.8596,0.093,320.9056,1.184471398,0
17.02123266,49.29934648,278.8819,0.094,320.9279,0,1.187566001
17.0212327,49.29934623,278.9141,0.104,320.9601,1.160581807,0
17.0212327,49.29934612,278.9386,0.096,320.9848,2.134384387,1.186326221
17.0212325,49.2993461,278.9455,0.1,320.9917,5.803897545,1.185089028
17.0212321,49.2993461,278.9127,0.098,320.9587,2.374463919,0
17.0212314,49.29934618,278.8773,0.1,320.9233,1.186993473,0
17.02123063,49.29934644,278.8407,0.098,320.8869,3.822578007,1.184756378
17.02122988,49.29934671,278.7951,0.097,320.8413,3.562411625,1.187470542
17.02122942,49.29934692,278.7644,0.097,320.8106,0,1.186802753
17.02122892,49.29934701,278.7094,0.102,320.7554,4.559131941,0
17.02122826,49.29934709,278.667,0.1,320.7131,3.559407423,0
17.02122724,49.29934712,278.5951,0.102,320.6411,2.371985753,0
17.02122587,49.29934723,278.5127,0.101,320.559,3.559121572,0
17.02122427,49.29934773,278.4124,0.099,320.4584,4.626045121,0
17.02122265,49.2993484,278.3219,0.101,320.368,3.250578223,0
17.02122109,49.29934871,278.2252,0.097,320.2712,2.374368509,0
17.02121893,49.29934922,278.058,0.1,320.104,6.10972705,0
17.02121675,49.2993497,277.8924,0.102,319.9385,5.583781465,1.187279668
17.02121451,49.29935011,277.6907,0.105,319.7369,0,1.186659754
17.02121223,49.2993507,277.5258,0.1,319.5718,0,2.374273107
17.02120964,49.29935161,277.3636,0.101,319.4096,0,0
17.02120799,49.29935181,277.1586,0.1,319.2047,1.312923815,2.374750195
17.02120673,49.29935215,276.9893,0.102,319.0354,6.710852629,0
17.02120574,49.29935242,276.8175,0.098,318.8636,1.187088856,0
17.02120555,49.2993523,276.6266,0.1,318.6727,2.374654762,1.187327381
17.02120589,49.29935219,276.465,0.103,318.5113,1.186659754,1.186659754
17.02120711,49.29935177,276.2933,0.099,318.3396,3.392910147,1.185326749
17.0212083,49.29935153,276.1497,0.094,318.1958,3.561982143,0
17.0212096,49.29935084,275.9567,0.1,318.0028,4.560046695,0
17.02121045,49.29934996,275.7417,0.1,317.7877,3.434959498,0
17.02121095,49.29934936,275.5836,0.098,317.6298,3.101716227,0
17.02121171,49.29934898,275.4091,0.109,317.4551,2.344167336,2.375322953
17.02121234,49.29934878,275.2422,0.099,317.2885,4.459480369,0
17.02121249,49.29934857,275.0963,0.1,317.1425,2.373033577,1.186516788
17.02121252,49.29934809,274.9393,0.1,316.9853,2.372747715,0
17.02121247,49.29934757,274.783,0.105,316.8292,1.188139082,0
17.02121304,49.299347,274.725,0.102,316.7713,1.185326749,0
17.02121363,49.2993466,274.7323,0.093,316.7784,2.371890543,0
17.02121399,49.29934615,274.7143,0.097,316.7604,8.947745168,0
17.0212143,49.29934545,274.6646,0.1,316.7106,0.668458134,0
17.02121451,49.29934495,274.6583,0.099,316.7044,3.269973591,0
17.02121497,49.29934467,274.7026,0.095,316.7489,2.37179534,2.37179534
17.0212158,49.29934471,274.7997,0.099,316.8458,5.755821602,0.669989816
17.02121675,49.29934496,274.9345,0.1,316.9806,4.743019552,0
17.02121767,49.29934539,275.1098,0.1,317.1558,3.565851214,1.188617071
17.02121857,49.29934613,275.3375,0.1,317.3835,1.186755083,0
17.02121913,49.29934686,275.553,0.1,317.599,1.184376435,0
17.02121929,49.29934738,275.7111,0.103,317.7571,4.746829665,1.186707416
17.02121966,49.29934767,275.8796,0.09,317.9256,1.18656444,1.18656444
17.02121997,49.29934774,275.9945,0.097,318.0407,1.743677439,0
17.02122019,49.29934764,276.0236,0.093,318.0696,4.957809087,1.188282438
17.02122028,49.29934755,276.0284,0.098,318.0745,4.617326884,0
17.02122021,49.29934777,275.9924,0.099,318.0386,3.031512875,0
17.02122036,49.29934835,275.9427,0.096,317.9888,4.745685989,2.19031661
17.02122033,49.29934884,275.9126,0.101,317.9587,2.527578668,0
17.02122039,49.29934891,275.7606,0.092,317.8069,2.733544973,0
17.0212205,49.29934878,275.5253,0.1,317.5717,3.560694317,0
17.02122049,49.2993487,275.3496,0.101,317.3958,1.478521345,1.158450002
17.02122008,49.29934886,275.2678,0.098,317.3139,1.185279197,1.36584864
17.0212195,49.299349,275.2289,0.1,317.2751,3.564417245,2.376278163
17.02121892,49.29934906,275.2165,0.101,317.2625,2.486280388,0
17.02121849,49.29934935,275.1792,0.099,317.2252,2.370273128,0.424420701
17.02121864,49.2993495,275.1031,0.106,317.1491,0,0
17.02121907,49.29934937,274.9943,0.097,317.0403,2.397425394,1.188617071
17.02121951,49.2993492,274.9723,0.1,317.0185,5.560579321,1.40864893
17.02122,49.29934922,274.9547,0.099,317.0008,3.559693319,0
17.02122076,49.29934941,274.953,0.098,316.9991,2.313243249,0
17.02122165,49.29934958,274.9751,0.104,317.0212,3.561839005,1.187279668
17.02122205,49.29934982,275.0161,0.079,317.0622,2.187153986,0
17.02122213,49.29935023,275.0768,0.06,317.1229,4.561877304,0
17.02122224,49.29935132,275.2082,0.076,317.2543,2.593932954,1.184756378
17.02122234,49.29935287,275.41,0.062,317.4564,3.507569742,0
17.0212225,49.29935417,275.6061,0.063,317.6523,4.06733841,0
17.02122267,49.29935523,275.7675,0.07,317.8135,0,0
17.02122281,49.29935598,275.8968,0.07,317.9431,4.286924027,1.185850072
17.02122289,49.29935682,275.9898,0.07,318.0359,1.781010263,0
17.02122268,49.29935759,276.0842,0.07,318.1302,0,0
17.02122221,49.29935807,276.1551,0.069,318.2012,1.184803888,0
17.02122167,49.29935858,276.2394,0.067,318.2857,2.466253194,0
17.02122149,49.29935907,276.3214,0.07,318.3676,3.599376217,0
